TEMPLATE_ID,SUBJECT_ID,FILE
33,283,img/1513.JPG
33,283,img/1512.jpg
33,283,img/2662.JPG
33,283,img/11091.JPG
33,283,frame/28593_00000.png
33,283,frame/28593_00060.png
33,283,frame/28593_00120.png
33,283,frame/28593_00135.png
33,283,frame/28593_00195.png
33,283,frame/28593_00255.png
33,283,frame/28593_00315.png
33,283,frame/28593_00375.png
34,283,img/1514.JPG
36,283,img/11088.jpg
37,283,img/1519.jpg
38,283,img/1515.jpg
39,283,frame/28625_00000.png
39,283,frame/28625_00060.png
39,283,frame/28625_00103.png
39,283,frame/28625_00163.png
39,283,frame/28625_00223.png
39,283,frame/28625_00283.png
39,283,frame/28625_00343.png
39,283,frame/28625_00403.png
39,283,frame/28625_00463.png
39,283,frame/28625_00478.png
43,660,img/7283.jpg
43,660,img/7308.jpg
43,660,img/7271.jpg
43,660,img/7270.jpg
43,660,img/7282.jpg
43,660,img/7277.jpg
43,660,img/7278.jpg
43,660,frame/29715_00060.png
43,660,frame/29715_00120.png
43,660,frame/29738_00000.png
43,660,frame/29738_00060.png
43,660,frame/29738_00097.png
43,660,frame/29738_00157.png
43,660,frame/29738_00217.png
43,660,frame/29738_00277.png
43,660,frame/29717_00060.png
43,660,frame/29717_00120.png
43,660,frame/29717_00180.png
43,660,frame/29717_00240.png
43,660,frame/29717_00300.png
43,660,frame/29717_00360.png
43,660,frame/29717_00420.png
43,660,frame/29717_00450.png
43,660,frame/29717_00510.png
43,660,frame/29717_00570.png
43,660,frame/29717_00630.png
43,660,frame/29717_00690.png
43,660,frame/29717_00750.png
43,660,frame/29717_00810.png
43,660,frame/29717_00870.png
43,660,frame/29717_00900.png
44,660,img/7267.jpg
45,660,img/7310.jpg
46,660,img/7280.jpg
47,660,img/4045.jpg
48,660,img/7284.jpg
49,660,img/7281.jpg
50,660,img/7279.jpg
51,660,img/7265.jpg
66,569,img/3733.jpg
66,569,img/3578.jpg
66,569,img/3735.jpg
66,569,img/3745.jpg
67,569,img/3738.jpg
68,569,img/3737.jpg
69,569,frame/28972_00000.png
69,569,frame/28972_00060.png
69,569,frame/28972_00120.png
69,569,frame/28972_00180.png
69,569,frame/28972_00240.png
69,569,frame/28972_00300.png
69,569,frame/28972_00360.png
69,569,frame/28972_00405.png
69,569,frame/28972_00465.png
69,569,frame/28972_00525.png
70,569,frame/29147_00000.png
71,569,frame/29176_00000.png
71,569,frame/29176_00060.png
71,569,frame/29176_00120.png
71,569,frame/29176_00180.png
72,569,frame/29178_00000.png
72,569,frame/29178_00060.png
72,569,frame/29178_00120.png
72,569,frame/29178_00180.png
72,569,frame/29178_00240.png
72,569,frame/29178_00300.png
72,569,frame/29178_00360.png
72,569,frame/29178_00420.png
72,569,frame/29178_00450.png
72,569,frame/29178_00630.png
72,569,frame/29178_00690.png
72,569,frame/29178_00750.png
73,569,frame/29177_00000.png
73,569,frame/29177_00060.png
73,569,frame/29177_00105.png
73,569,frame/29177_00165.png
73,569,frame/29177_00225.png
77,1303,img/6804.jpg
77,1303,img/6805.jpg
77,1303,img/6806.jpg
77,1303,img/6821.jpg
77,1303,img/7227.jpg
77,1303,img/31642.jpg
77,1303,img/31649.jpg
77,1303,img/31651.jpg
77,1303,img/31652.jpg
77,1303,img/31654.jpg
77,1303,img/31655.jpg
77,1303,frame/29639_00050.png
77,1303,frame/29639_00110.png
77,1303,frame/29618_00000.png
77,1303,frame/29618_00060.png
77,1303,frame/29618_00120.png
77,1303,frame/29618_00135.png
77,1303,frame/29618_00195.png
77,1303,frame/29618_00255.png
77,1303,frame/29618_00315.png
77,1303,frame/29013_00060.png
77,1303,frame/29013_00120.png
77,1303,frame/29013_00180.png
77,1303,frame/31658_00293.png
77,1303,frame/31658_00315.png
77,1303,frame/31658_00375.png
77,1303,frame/31658_00435.png
77,1303,frame/31658_00495.png
77,1303,frame/31658_00555.png
77,1303,frame/31658_00615.png
77,1303,frame/31658_00675.png
77,1303,frame/31658_00690.png
77,1303,frame/31658_00750.png
77,1303,frame/31658_00810.png
77,1303,frame/31658_00870.png
77,1303,frame/31658_00930.png
77,1303,frame/31658_00990.png
77,1303,frame/31658_01050.png
77,1303,frame/31658_01065.png
77,1303,frame/31658_01125.png
77,1303,frame/31658_01185.png
77,1303,frame/31658_01245.png
77,1303,frame/31658_01305.png
77,1303,frame/31658_01365.png
77,1303,frame/31658_01425.png
77,1303,frame/31658_01440.png
77,1303,frame/31658_01500.png
77,1303,frame/31658_01560.png
77,1303,frame/31658_01620.png
77,1303,frame/31658_01680.png
77,1303,frame/31658_01740.png
77,1303,frame/31658_01800.png
77,1303,frame/31658_01815.png
77,1303,frame/31659_00315.png
77,1303,frame/31659_00375.png
77,1303,frame/31659_00435.png
77,1303,frame/31659_00495.png
77,1303,frame/31659_00555.png
77,1303,frame/31659_00570.png
77,1303,frame/31659_00630.png
77,1303,frame/31659_00690.png
77,1303,frame/31659_00750.png
77,1303,frame/31659_00810.png
77,1303,frame/31659_00870.png
77,1303,frame/31659_00930.png
77,1303,frame/31659_00945.png
77,1303,frame/31659_01005.png
77,1303,frame/31659_01065.png
77,1303,frame/31659_01125.png
77,1303,frame/31659_01185.png
77,1303,frame/31659_01245.png
77,1303,frame/31659_01305.png
77,1303,frame/31659_01320.png
77,1303,frame/31659_01380.png
77,1303,frame/31659_01440.png
77,1303,frame/31659_01500.png
77,1303,frame/31659_01560.png
77,1303,frame/31659_01620.png
77,1303,frame/31659_01680.png
77,1303,frame/31659_01695.png
77,1303,frame/31659_01755.png
77,1303,frame/31659_01815.png
77,1303,frame/31659_01875.png
78,1303,img/6876.jpg
79,1303,img/7238.jpg
80,1303,img/6869.jpg
81,1303,img/6886.jpg
82,1303,img/6877.jpg
83,1303,img/7231.jpg
84,1303,frame/29614_00000.png
84,1303,frame/29614_00060.png
84,1303,frame/29614_00120.png
84,1303,frame/29614_00180.png
85,1303,frame/29638_00000.png
85,1303,frame/29638_00060.png
85,1303,frame/29638_00120.png
85,1303,frame/29638_00180.png
85,1303,frame/29638_00195.png
86,1303,frame/29711_00000.png
86,1303,frame/29711_00086.png
87,1303,frame/31660_00300.png
87,1303,frame/31660_00360.png
87,1303,frame/31660_00375.png
87,1303,frame/31660_00435.png
87,1303,frame/31660_00495.png
87,1303,frame/31660_00555.png
87,1303,frame/31660_00615.png
87,1303,frame/31660_00675.png
87,1303,frame/31660_00735.png
87,1303,frame/31660_00750.png
87,1303,frame/31660_00810.png
87,1303,frame/31660_00870.png
87,1303,frame/31660_00930.png
87,1303,frame/31660_00990.png
87,1303,frame/31660_01050.png
87,1303,frame/31660_01110.png
87,1303,frame/31660_01125.png
87,1303,frame/31660_01185.png
87,1303,frame/31660_01245.png
87,1303,frame/31660_01305.png
87,1303,frame/31660_01365.png
87,1303,frame/31660_01425.png
87,1303,frame/31660_01485.png
87,1303,frame/31660_01500.png
87,1303,frame/31660_01560.png
87,1303,frame/31660_01620.png
87,1303,frame/31660_01680.png
