TEMPLATE_ID,SUBJECT_ID,FILE
0,1673,img/8565.jpg
0,1673,img/8559.jpg
0,1673,img/8579.jpg
0,1673,img/8558.jpg
0,1673,frame/29930_00060.png
0,1673,frame/29930_00120.png
0,1673,frame/29930_00180.png
0,1673,frame/29930_00240.png
0,1673,frame/29930_00300.png
0,1673,frame/29930_00360.png
0,1673,frame/29930_00390.png
0,1673,frame/29930_00450.png
0,1673,frame/29985_00000.png
0,1673,frame/29985_00060.png
0,1673,frame/29985_00090.png
0,1673,frame/29985_00150.png
0,1673,frame/29985_00210.png
0,1673,frame/29985_00270.png
0,1673,frame/29985_00321.png
0,1673,frame/29985_00381.png
0,1673,frame/29985_00441.png
0,1673,frame/29985_00480.png
0,1673,frame/29985_00540.png
1,1673,img/8580.jpg
2,1673,img/8563.JPG
5,1673,img/8572.jpg
6,1673,img/8564.jpg
7,1673,frame/29931_00000.png
7,1673,frame/29931_00060.png
7,1673,frame/29931_00120.png
7,1673,frame/29931_00180.png
7,1673,frame/29931_00240.png
7,1673,frame/29931_00300.png
7,1673,frame/29931_00315.png
7,1673,frame/29931_00375.png
7,1673,frame/29931_00435.png
7,1673,frame/29931_00495.png
7,1673,frame/29931_00555.png
22,417,img/2546.jpg
22,417,img/2535.jpg
22,417,img/2569.jpg
22,417,img/2541.jpg
22,417,img/2547.jpg
22,417,img/2539.jpg
22,417,img/2538.jpg
22,417,frame/28825_00000.png
22,417,frame/28825_00060.png
22,417,frame/28798_00000.png
22,417,frame/28798_00060.png
22,417,frame/28798_00120.png
22,417,frame/28798_00150.png
22,417,frame/28798_00210.png
22,417,frame/28798_00270.png
22,417,frame/28798_00330.png
22,417,frame/28798_00390.png
22,417,frame/28798_00450.png
22,417,frame/28798_00510.png
22,417,frame/28798_00570.png
22,417,frame/28798_00600.png
22,417,frame/28798_00660.png
22,417,frame/28798_00720.png
22,417,frame/28843_00000.png
22,417,frame/28843_00060.png
22,417,frame/28843_00120.png
22,417,frame/28843_00180.png
22,417,frame/28843_00240.png
22,417,frame/28843_00255.png
22,417,frame/28843_00315.png
22,417,frame/28843_00375.png
22,417,frame/30391_00000.png
22,417,frame/30391_00060.png
22,417,frame/30391_00120.png
22,417,frame/28846_00000.png
22,417,frame/28846_00060.png
22,417,frame/28846_00120.png
22,417,frame/28846_00135.png
22,417,frame/28846_00195.png
22,417,frame/28846_00255.png
22,417,frame/28846_00315.png
23,417,img/2534.jpeg
24,417,img/2528.jpg
25,417,img/2564.jpg
26,417,img/2558.jpg
27,417,frame/28819_00000.png
27,417,frame/28819_00060.png
27,417,frame/28819_00120.png
27,417,frame/28819_00180.png
27,417,frame/28819_00240.png
27,417,frame/28819_00300.png
27,417,frame/28819_00315.png
27,417,frame/28819_00375.png
28,417,frame/28795_00000.png
28,417,frame/28795_00120.png
28,417,frame/28795_00180.png
28,417,frame/28795_00240.png
29,417,frame/28824_00000.png
29,417,frame/28824_00060.png
66,569,img/3733.jpg
66,569,img/3578.jpg
66,569,img/3735.jpg
66,569,img/3745.jpg
67,569,img/3738.jpg
68,569,img/3737.jpg
69,569,frame/28972_00000.png
69,569,frame/28972_00060.png
69,569,frame/28972_00120.png
69,569,frame/28972_00180.png
69,569,frame/28972_00240.png
69,569,frame/28972_00300.png
69,569,frame/28972_00360.png
69,569,frame/28972_00405.png
69,569,frame/28972_00465.png
69,569,frame/28972_00525.png
70,569,frame/29147_00000.png
71,569,frame/29176_00000.png
71,569,frame/29176_00060.png
71,569,frame/29176_00120.png
71,569,frame/29176_00180.png
72,569,frame/29178_00000.png
72,569,frame/29178_00060.png
72,569,frame/29178_00120.png
72,569,frame/29178_00180.png
72,569,frame/29178_00240.png
72,569,frame/29178_00300.png
72,569,frame/29178_00360.png
72,569,frame/29178_00420.png
72,569,frame/29178_00450.png
72,569,frame/29178_00630.png
72,569,frame/29178_00690.png
72,569,frame/29178_00750.png
73,569,frame/29177_00000.png
73,569,frame/29177_00060.png
73,569,frame/29177_00105.png
73,569,frame/29177_00165.png
73,569,frame/29177_00225.png
91,25,img/2322.jpg
91,25,img/125.jpg
91,25,img/8684.jpg
91,25,img/1586.jpg
91,25,img/2030.jpg
91,25,img/1756.jpg
91,25,img/11028.jpg
91,25,img/124.jpg
91,25,img/37408.jpg
91,25,img/37411.jpg
91,25,img/37417.jpg
91,25,frame/28676_00000.png
91,25,frame/28676_00060.png
91,25,frame/28676_00104.png
91,25,frame/28676_00164.png
91,25,frame/28676_00224.png
91,25,frame/28676_00284.png
91,25,frame/28676_00344.png
91,25,frame/28676_00404.png
91,25,frame/28676_00464.png
91,25,frame/28676_00494.png
92,25,img/2021.jpg
97,25,img/2040.jpg
98,25,img/4946.jpg
99,25,img/119.jpg
100,25,img/2031.jpg
102,25,img/37418.jpg
103,25,img/37432.jpg
104,25,frame/28601_00000.png
104,25,frame/28601_00058.png
105,25,frame/28607_00000.png
105,25,frame/28607_00030.png
105,25,frame/28607_00090.png
105,25,frame/28607_00150.png
105,25,frame/28607_00210.png
105,25,frame/28607_00270.png
105,25,frame/28607_00330.png
105,25,frame/28607_00390.png
105,25,frame/28607_00450.png
105,25,frame/28607_00480.png
105,25,frame/28607_00540.png
105,25,frame/28607_00600.png
105,25,frame/28607_00660.png
105,25,frame/28607_00720.png
105,25,frame/28607_00780.png
105,25,frame/28607_00840.png
105,25,frame/28607_00900.png
109,1037,img/5485.jpg
109,1037,img/5479.jpg
109,1037,img/5460.jpg
109,1037,img/5472.jpg
109,1037,img/5481.jpg
109,1037,img/5466.jpg
109,1037,img/5463.jpg
109,1037,img/5464.jpg
109,1037,img/5473.jpg
109,1037,img/5488.jpg
109,1037,img/5482.jpg
109,1037,frame/30305_00000.png
109,1037,frame/30305_00060.png
109,1037,frame/30305_00117.png
109,1037,frame/30305_00177.png
109,1037,frame/30305_00237.png
109,1037,frame/30305_00297.png
109,1037,frame/30305_00357.png
109,1037,frame/30305_00414.png
109,1037,frame/29501_00000.png
109,1037,frame/29501_00060.png
109,1037,frame/29501_00120.png
109,1037,frame/29501_00180.png
109,1037,frame/29501_00240.png
109,1037,frame/29501_00270.png
109,1037,frame/29501_00330.png
109,1037,frame/29501_00390.png
109,1037,frame/29501_00450.png
109,1037,frame/29501_00510.png
109,1037,frame/29501_00570.png
109,1037,frame/29501_00630.png
